index,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Duration_hour,Duration_min,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,destination_New Delhi
2240,1,6,6,6,50,5,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2241,2,21,3,6,20,22,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2242,1,6,5,9,35,12,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2243,0,21,6,9,45,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2244,0,21,5,22,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2245,1,24,3,18,55,21,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2246,2,9,4,19,10,17,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2247,0,24,4,9,0,2,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
2248,1,18,5,20,0,16,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2249,0,12,5,7,5,2,15,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2250,1,15,5,7,35,4,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2251,2,6,5,10,0,15,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2252,2,27,3,6,20,12,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2253,1,21,5,20,25,18,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2254,1,24,4,7,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2255,0,24,3,6,20,1,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2256,0,24,6,17,0,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2257,1,6,5,14,5,6,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2258,1,6,5,6,30,5,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2259,2,1,6,9,40,18,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2260,0,12,4,17,0,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2261,1,6,3,8,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2262,0,3,6,22,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2263,0,1,3,15,50,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2264,1,1,4,20,0,8,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2265,1,6,5,17,0,29,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2266,0,18,6,8,20,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2267,2,3,6,16,40,26,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2268,0,6,6,15,15,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2269,1,6,4,19,35,3,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2270,2,27,5,19,45,23,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2271,1,15,4,7,15,5,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2272,2,9,6,5,30,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2273,2,21,5,5,30,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2274,1,9,6,16,45,14,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2275,1,6,6,21,10,11,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2276,1,6,5,21,10,7,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2277,0,6,5,16,55,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2278,1,24,6,16,0,9,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2279,0,1,5,19,50,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2280,0,9,3,20,45,2,35,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2281,0,15,3,19,55,2,40,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2282,2,9,5,10,55,20,45,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2283,1,18,5,16,45,5,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2284,1,18,3,8,0,8,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2285,1,18,5,2,15,10,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2286,1,24,6,9,0,10,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2287,0,24,3,9,10,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2288,1,12,6,19,0,9,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2289,2,21,3,5,30,13,20,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2290,1,9,3,12,30,20,55,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2291,1,21,5,15,15,10,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2292,0,21,3,21,20,2,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2293,2,15,5,12,0,30,30,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2294,1,21,5,17,0,26,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2295,0,3,6,6,0,2,45,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2296,1,21,5,11,40,7,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2297,1,21,3,5,45,14,35,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2298,1,6,3,20,35,14,50,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2299,1,12,5,16,30,12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2300,2,27,6,5,30,13,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2301,1,21,3,13,0,6,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2302,1,6,3,7,0,5,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2303,0,9,6,19,50,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2304,1,1,5,9,35,12,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2305,0,24,6,0,25,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2306,1,9,5,8,30,12,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2307,1,12,6,9,25,12,25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2308,2,6,5,9,10,24,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2309,2,21,3,10,30,10,55,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2310,2,27,3,5,10,23,15,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2311,0,1,6,19,5,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2312,1,9,5,8,25,11,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2313,1,15,6,14,25,5,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2314,2,21,5,9,40,26,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2315,2,21,3,9,40,18,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2316,0,1,4,11,10,2,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
